UniProt,CrystalStructureCount,CrystalScore_Global,CrystalScore_q95
P09493,2,0.0018315018315018315,0.06451612903225806
P09525,4,0.003663003663003663,0.12903225806451613
P09543,1,0.0009157509157509158,0.03225806451612903
P09601,22,0.020146520146520148,0.7096774193548387
P09603,3,0.0027472527472527475,0.0967741935483871
P09619,4,0.003663003663003663,0.12903225806451613
P09622,14,0.01282051282051282,0.45161290322580644
P09651,58,0.05311355311355311,1.0
P09661,1,0.0009157509157509158,0.03225806451612903
P09668,2,0.0018315018315018315,0.06451612903225806
P09681,1,0.0009157509157509158,0.03225806451612903
P09693,2,0.0018315018315018315,0.06451612903225806
P09769,1,0.0009157509157509158,0.03225806451612903
P09871,6,0.005494505494505495,0.1935483870967742
P09874,48,0.04395604395604396,1.0
P09884,1,0.0009157509157509158,0.03225806451612903
P09914,5,0.004578754578754579,0.16129032258064516
P09917,3,0.0027472527472527475,0.0967741935483871
P09919,3,0.0027472527472527475,0.0967741935483871
P09936,6,0.005494505494505495,0.1935483870967742
P09958,35,0.03205128205128205,1.0
P09960,67,0.06135531135531135,1.0
P0C024,38,0.0347985347985348,1.0
P0C0L4,1,0.0009157509157509158,0.03225806451612903
P0C0S5,7,0.00641025641025641,0.22580645161290322
P0C0S8,1,0.0009157509157509158,0.03225806451612903
P0C7P0,1,0.0009157509157509158,0.03225806451612903
P0C870,1,0.0009157509157509158,0.03225806451612903
P0CF51,1,0.0009157509157509158,0.03225806451612903
P0CG04,1,0.0009157509157509158,0.03225806451612903
P0CG29,1,0.0009157509157509158,0.03225806451612903
P0CG30,1,0.0009157509157509158,0.03225806451612903
P0CG47,108,0.0989010989010989,1.0
P0CG48,138,0.12637362637362637,1.0
P0DJD7,4,0.003663003663003663,0.12903225806451613
P0DJI8,2,0.0018315018315018315,0.06451612903225806
P0DML2,1,0.0009157509157509158,0.03225806451612903
P0DMM9,1,0.0009157509157509158,0.03225806451612903
P0DMV8,66,0.06043956043956044,1.0
P0DMV9,2,0.0018315018315018315,0.06451612903225806
P0DOX5,35,0.03205128205128205,1.0
P0DOX7,5,0.004578754578754579,0.16129032258064516
P0DOY2,10,0.009157509157509158,0.3225806451612903
P0DOY3,2,0.0018315018315018315,0.06451612903225806
P0DP23,91,0.08333333333333333,1.0
P0DP24,3,0.0027472527472527475,0.0967741935483871
P0DP25,1,0.0009157509157509158,0.03225806451612903
P0DPD7,1,0.0009157509157509158,0.03225806451612903
P0DTU3,2,0.0018315018315018315,0.06451612903225806
P0DTU4,4,0.003663003663003663,0.12903225806451613
P0DUB6,12,0.01098901098901099,0.3870967741935484
P10074,1,0.0009157509157509158,0.03225806451612903
P10082,1,0.0009157509157509158,0.03225806451612903
P10109,4,0.003663003663003663,0.12903225806451613
P10114,2,0.0018315018315018315,0.06451612903225806
P10144,1,0.0009157509157509158,0.03225806451612903
P10145,7,0.00641025641025641,0.22580645161290322
P10147,2,0.0018315018315018315,0.06451612903225806
P10153,14,0.01282051282051282,0.45161290322580644
P10244,1,0.0009157509157509158,0.03225806451612903
P10253,9,0.008241758241758242,0.2903225806451613
P10275,70,0.0641025641025641,1.0
P10276,9,0.008241758241758242,0.2903225806451613
P10301,1,0.0009157509157509158,0.03225806451612903
P10321,6,0.005494505494505495,0.1935483870967742
P10398,4,0.003663003663003663,0.12903225806451613
P10412,3,0.0027472527472527475,0.0967741935483871
P10415,29,0.026556776556776556,0.9354838709677419
P10451,1,0.0009157509157509158,0.03225806451612903
P10515,3,0.0027472527472527475,0.0967741935483871
P10586,6,0.005494505494505495,0.1935483870967742
P10599,20,0.018315018315018316,0.6451612903225806
P10600,4,0.003663003663003663,0.12903225806451613
P10619,10,0.009157509157509158,0.3225806451612903
P10632,1,0.0009157509157509158,0.03225806451612903
P10635,7,0.00641025641025641,0.22580645161290322
P10636,42,0.038461538461538464,1.0
P10644,3,0.0027472527472527475,0.0967741935483871
P10646,4,0.003663003663003663,0.12903225806451613
P10720,1,0.0009157509157509158,0.03225806451612903
P10721,30,0.027472527472527472,0.967741935483871
P10746,1,0.0009157509157509158,0.03225806451612903
P10747,5,0.004578754578754579,0.16129032258064516
P10768,1,0.0009157509157509158,0.03225806451612903
P10826,6,0.005494505494505495,0.1935483870967742
P10827,8,0.007326007326007326,0.25806451612903225
P10828,11,0.010073260073260074,0.3548387096774194
P10912,2,0.0018315018315018315,0.06451612903225806
P10997,12,0.01098901098901099,0.3870967741935484
P11021,22,0.020146520146520148,0.7096774193548387
P11047,1,0.0009157509157509158,0.03225806451612903
P11086,33,0.03021978021978022,1.0
P11142,35,0.03205128205128205,1.0
P11166,1,0.0009157509157509158,0.03225806451612903
P11169,3,0.0027472527472527475,0.0967741935483871
P11171,1,0.0009157509157509158,0.03225806451612903
P11172,61,0.055860805860805864,1.0
P11177,5,0.004578754578754579,0.16129032258064516
P11182,1,0.0009157509157509158,0.03225806451612903
P11215,7,0.00641025641025641,0.22580645161290322
P11216,1,0.0009157509157509158,0.03225806451612903
P11217,1,0.0009157509157509158,0.03225806451612903
P11226,1,0.0009157509157509158,0.03225806451612903
P11229,3,0.0027472527472527475,0.0967741935483871
P11233,12,0.01098901098901099,0.3870967741935484
P11234,2,0.0018315018315018315,0.06451612903225806
P11245,1,0.0009157509157509158,0.03225806451612903
P11274,3,0.0027472527472527475,0.0967741935483871
P11277,2,0.0018315018315018315,0.06451612903225806
P11308,3,0.0027472527472527475,0.0967741935483871
P11309,154,0.14102564102564102,1.0
P11310,2,0.0018315018315018315,0.06451612903225806
P11362,51,0.046703296703296704,1.0
P11387,4,0.003663003663003663,0.12903225806451613
P11388,6,0.005494505494505495,0.1935483870967742
P11413,3,0.0027472527472527475,0.0967741935483871
P11441,2,0.0018315018315018315,0.06451612903225806
P11473,40,0.03663003663003663,1.0
P11474,4,0.003663003663003663,0.12903225806451613
P11488,1,0.0009157509157509158,0.03225806451612903
P11509,10,0.009157509157509158,0.3225806451612903
P11532,4,0.003663003663003663,0.12903225806451613
P11586,10,0.009157509157509158,0.3225806451612903
P11597,1,0.0009157509157509158,0.03225806451612903
P11678,1,0.0009157509157509158,0.03225806451612903
P11686,1,0.0009157509157509158,0.03225806451612903
P11712,9,0.008241758241758242,0.2903225806451613
P11717,11,0.010073260073260074,0.3548387096774194
P11766,7,0.00641025641025641,0.22580645161290322
P11802,4,0.003663003663003663,0.12903225806451613
P11836,1,0.0009157509157509158,0.03225806451612903
P11926,3,0.0027472527472527475,0.0967741935483871
P11940,21,0.019230769230769232,0.6774193548387096
P12004,17,0.015567765567765568,0.5483870967741935
P12018,2,0.0018315018315018315,0.06451612903225806
P12081,2,0.0018315018315018315,0.06451612903225806
P12104,1,0.0009157509157509158,0.03225806451612903
P12111,4,0.003663003663003663,0.12903225806451613
P12259,5,0.004578754578754579,0.16129032258064516
P12270,1,0.0009157509157509158,0.03225806451612903
P12271,2,0.0018315018315018315,0.06451612903225806
P12272,2,0.0018315018315018315,0.06451612903225806
P12277,4,0.003663003663003663,0.12903225806451613
P12314,2,0.0018315018315018315,0.06451612903225806
P12318,3,0.0027472527472527475,0.0967741935483871
P12319,1,0.0009157509157509158,0.03225806451612903
P12429,2,0.0018315018315018315,0.06451612903225806
P12544,2,0.0018315018315018315,0.06451612903225806
P12643,9,0.008241758241758242,0.2903225806451613
P12645,1,0.0009157509157509158,0.03225806451612903
P12694,23,0.021062271062271064,0.7419354838709677
P12724,9,0.008241758241758242,0.2903225806451613
P12755,3,0.0027472527472527475,0.0967741935483871
P12757,1,0.0009157509157509158,0.03225806451612903
P12814,2,0.0018315018315018315,0.06451612903225806
P12821,65,0.05952380952380952,1.0
P12830,14,0.01282051282051282,0.45161290322580644
P12838,3,0.0027472527472527475,0.0967741935483871
P12883,10,0.009157509157509158,0.3225806451612903
P12931,59,0.05402930402930403,1.0
P12955,20,0.018315018315018316,0.6451612903225806
P12956,1,0.0009157509157509158,0.03225806451612903
P13010,2,0.0018315018315018315,0.06451612903225806
P13051,20,0.018315018315018316,0.6451612903225806
P13224,2,0.0018315018315018315,0.06451612903225806
P13236,1,0.0009157509157509158,0.03225806451612903
P13489,4,0.003663003663003663,0.12903225806451613
P13497,8,0.007326007326007326,0.25806451612903225
P13500,5,0.004578754578754579,0.16129032258064516
P13501,12,0.01098901098901099,0.3870967741935484
P13569,25,0.022893772893772892,0.8064516129032258
P13591,5,0.004578754578754579,0.16129032258064516
P13598,1,0.0009157509157509158,0.03225806451612903
P13612,1,0.0009157509157509158,0.03225806451612903
P13631,11,0.010073260073260074,0.3548387096774194
P13645,3,0.0027472527472527475,0.0967741935483871
P13667,1,0.0009157509157509158,0.03225806451612903
P13671,1,0.0009157509157509158,0.03225806451612903
P13674,5,0.004578754578754579,0.16129032258064516
P13686,2,0.0018315018315018315,0.06451612903225806
P13688,8,0.007326007326007326,0.25806451612903225
P13693,6,0.005494505494505495,0.1935483870967742
P13716,1,0.0009157509157509158,0.03225806451612903
P13725,1,0.0009157509157509158,0.03225806451612903
P13726,35,0.03205128205128205,1.0
P13727,3,0.0027472527472527475,0.0967741935483871
P13747,13,0.011904761904761904,0.41935483870967744
P13797,1,0.0009157509157509158,0.03225806451612903
P13804,2,0.0018315018315018315,0.06451612903225806
P13861,2,0.0018315018315018315,0.06451612903225806
P13928,1,0.0009157509157509158,0.03225806451612903
P13929,1,0.0009157509157509158,0.03225806451612903
P13984,1,0.0009157509157509158,0.03225806451612903
P13987,5,0.004578754578754579,0.16129032258064516
P13995,14,0.01282051282051282,0.45161290322580644
P14061,23,0.021062271062271064,0.7419354838709677
P14091,1,0.0009157509157509158,0.03225806451612903
P14138,1,0.0009157509157509158,0.03225806451612903
P14151,2,0.0018315018315018315,0.06451612903225806
P14174,104,0.09523809523809523,1.0
P14207,4,0.003663003663003663,0.12903225806451613
P14210,20,0.018315018315018316,0.6451612903225806
P14316,1,0.0009157509157509158,0.03225806451612903
P14324,75,0.06868131868131869,1.0
P14410,1,0.0009157509157509158,0.03225806451612903
P14416,1,0.0009157509157509158,0.03225806451612903
P14550,1,0.0009157509157509158,0.03225806451612903
P14555,13,0.011904761904761904,0.41935483870967744
P14598,6,0.005494505494505495,0.1935483870967742
P14618,30,0.027472527472527472,0.967741935483871
P14635,4,0.003663003663003663,0.12903225806451613
P14649,2,0.0018315018315018315,0.06451612903225806
P14653,1,0.0009157509157509158,0.03225806451612903
P14678,1,0.0009157509157509158,0.03225806451612903
P14735,12,0.01098901098901099,0.3870967741935484
P14770,1,0.0009157509157509158,0.03225806451612903
P14778,2,0.0018315018315018315,0.06451612903225806
P14780,26,0.023809523809523808,0.8387096774193549
P14784,4,0.003663003663003663,0.12903225806451613
P14859,1,0.0009157509157509158,0.03225806451612903
P14866,3,0.0027472527472527475,0.0967741935483871
P14868,1,0.0009157509157509158,0.03225806451612903
P14902,39,0.03571428571428571,1.0
P14920,9,0.008241758241758242,0.2903225806451613
P14921,7,0.00641025641025641,0.22580645161290322
P15018,1,0.0009157509157509158,0.03225806451612903
P15036,2,0.0018315018315018315,0.06451612903225806
P15056,29,0.026556776556776556,0.9354838709677419
P15085,6,0.005494505494505495,0.1935483870967742
P15086,2,0.0018315018315018315,0.06451612903225806
P15090,244,0.22344322344322345,1.0
P15104,1,0.0009157509157509158,0.03225806451612903
P15121,156,0.14285714285714285,1.0
P15144,7,0.00641025641025641,0.22580645161290322
P15151,1,0.0009157509157509158,0.03225806451612903
P15153,4,0.003663003663003663,0.12903225806451613
P15169,1,0.0009157509157509158,0.03225806451612903
P15170,1,0.0009157509157509158,0.03225806451612903
P15248,2,0.0018315018315018315,0.06451612903225806
P15260,1,0.0009157509157509158,0.03225806451612903
P15289,7,0.00641025641025641,0.22580645161290322
P15291,18,0.016483516483516484,0.5806451612903226
P15309,2,0.0018315018315018315,0.06451612903225806
P15311,4,0.003663003663003663,0.12903225806451613
P15328,3,0.0027472527472527475,0.0967741935483871
P15336,3,0.0027472527472527475,0.0967741935483871
P15374,4,0.003663003663003663,0.12903225806451613
P15428,1,0.0009157509157509158,0.03225806451612903
P15498,1,0.0009157509157509158,0.03225806451612903
P15529,1,0.0009157509157509158,0.03225806451612903
P15531,6,0.005494505494505495,0.1935483870967742
P15538,2,0.0018315018315018315,0.06451612903225806
P15559,18,0.016483516483516484,0.5806451612903226
P15692,31,0.028388278388278388,1.0
P15735,1,0.0009157509157509158,0.03225806451612903
P15813,6,0.005494505494505495,0.1935483870967742
P15814,1,0.0009157509157509158,0.03225806451612903
P15848,1,0.0009157509157509158,0.03225806451612903
P15882,1,0.0009157509157509158,0.03225806451612903
P15884,3,0.0027472527472527475,0.0967741935483871
P15907,4,0.003663003663003663,0.12903225806451613
P15923,2,0.0018315018315018315,0.06451612903225806
P15924,1,0.0009157509157509158,0.03225806451612903
P15927,6,0.005494505494505495,0.1935483870967742
P15941,14,0.01282051282051282,0.45161290322580644
P15976,1,0.0009157509157509158,0.03225806451612903
P16035,2,0.0018315018315018315,0.06451612903225806
P16070,4,0.003663003663003663,0.12903225806451613
P16083,68,0.06227106227106227,1.0
P16104,8,0.007326007326007326,0.25806451612903225
P16109,2,0.0018315018315018315,0.06451612903225806
P16112,1,0.0009157509157509158,0.03225806451612903
P16118,1,0.0009157509157509158,0.03225806451612903
P16144,10,0.009157509157509158,0.3225806451612903
P16152,6,0.005494505494505495,0.1935483870967742
P16157,4,0.003663003663003663,0.12903225806451613
P16219,1,0.0009157509157509158,0.03225806451612903
P16233,2,0.0018315018315018315,0.06451612903225806
P16234,8,0.007326007326007326,0.25806451612903225
P16278,8,0.007326007326007326,0.25806451612903225
P16298,1,0.0009157509157509158,0.03225806451612903
P16333,11,0.010073260073260074,0.3548387096774194
P16401,1,0.0009157509157509158,0.03225806451612903
P16410,7,0.00641025641025641,0.22580645161290322
P16422,2,0.0018315018315018315,0.06451612903225806
P16435,9,0.008241758241758242,0.2903225806451613
P16442,151,0.1382783882783883,1.0
P16444,2,0.0018315018315018315,0.06451612903225806
P16455,4,0.003663003663003663,0.12903225806451613
P16471,7,0.00641025641025641,0.22580645161290322
P16473,1,0.0009157509157509158,0.03225806451612903
P16581,9,0.008241758241758242,0.2903225806451613
P16591,1,0.0009157509157509158,0.03225806451612903
P16662,1,0.0009157509157509158,0.03225806451612903
P16671,1,0.0009157509157509158,0.03225806451612903
P16871,2,0.0018315018315018315,0.06451612903225806
P16885,1,0.0009157509157509158,0.03225806451612903
P17028,1,0.0009157509157509158,0.03225806451612903
P17050,7,0.00641025641025641,0.22580645161290322
P17066,1,0.0009157509157509158,0.03225806451612903
P17174,4,0.003663003663003663,0.12903225806451613
P17181,2,0.0018315018315018315,0.06451612903225806
P17213,2,0.0018315018315018315,0.06451612903225806
P17252,2,0.0018315018315018315,0.06451612903225806
P17301,4,0.003663003663003663,0.12903225806451613
P17342,2,0.0018315018315018315,0.06451612903225806
P17405,2,0.0018315018315018315,0.06451612903225806
P17480,1,0.0009157509157509158,0.03225806451612903
P17516,1,0.0009157509157509158,0.03225806451612903
P17535,2,0.0018315018315018315,0.06451612903225806
P17540,1,0.0009157509157509158,0.03225806451612903
P17612,36,0.03296703296703297,1.0
P17643,7,0.00641025641025641,0.22580645161290322
P17655,2,0.0018315018315018315,0.06451612903225806
P17676,12,0.01098901098901099,0.3870967741935484
P17693,5,0.004578754578754579,0.16129032258064516
P17706,7,0.00641025641025641,0.22580645161290322
P17707,24,0.02197802197802198,0.7741935483870968
P17735,1,0.0009157509157509158,0.03225806451612903
P17752,7,0.00641025641025641,0.22580645161290322
P17813,1,0.0009157509157509158,0.03225806451612903
P17900,7,0.00641025641025641,0.22580645161290322
P17931,130,0.11904761904761904,1.0
P17947,10,0.009157509157509158,0.3225806451612903
P17948,6,0.005494505494505495,0.1935483870967742
P18031,401,0.36721611721611724,1.0
P18074,1,0.0009157509157509158,0.03225806451612903
P18075,2,0.0018315018315018315,0.06451612903225806
P18146,4,0.003663003663003663,0.12903225806451613
P18206,11,0.010073260073260074,0.3548387096774194
P18283,1,0.0009157509157509158,0.03225806451612903
P18433,1,0.0009157509157509158,0.03225806451612903
P18440,2,0.0018315018315018315,0.06451612903225806
P18510,2,0.0018315018315018315,0.06451612903225806
P18564,4,0.003663003663003663,0.12903225806451613
P18583,4,0.003663003663003663,0.12903225806451613
P18669,10,0.009157509157509158,0.3225806451612903
P18754,9,0.008241758241758242,0.2903225806451613
P18827,3,0.0027472527472527475,0.0967741935483871
P18858,16,0.014652014652014652,0.5161290322580645
P18887,7,0.00641025641025641,0.22580645161290322
P19087,2,0.0018315018315018315,0.06451612903225806
P19099,1,0.0009157509157509158,0.03225806451612903
P19113,4,0.003663003663003663,0.12903225806451613
P19174,2,0.0018315018315018315,0.06451612903225806
P19235,6,0.005494505494505495,0.1935483870967742
P19256,1,0.0009157509157509158,0.03225806451612903
P19320,2,0.0018315018315018315,0.06451612903225806
P19367,4,0.003663003663003663,0.12903225806451613
P19419,1,0.0009157509157509158,0.03225806451612903
P19429,1,0.0009157509157509158,0.03225806451612903
P19438,3,0.0027472527472527475,0.0967741935483871
P19440,12,0.01098901098901099,0.3870967741935484
P19447,1,0.0009157509157509158,0.03225806451612903
P19474,8,0.007326007326007326,0.25806451612903225
P19525,4,0.003663003663003663,0.12903225806451613
P19544,17,0.015567765567765568,0.5483870967741935
P19623,5,0.004578754578754579,0.16129032258064516
P19634,4,0.003663003663003663,0.12903225806451613
P19652,5,0.004578754578754579,0.16129032258064516
P19784,30,0.027472527472527472,0.967741935483871
P19793,68,0.06227106227106227,1.0
P19801,5,0.004578754578754579,0.16129032258064516
P19827,2,0.0018315018315018315,0.06451612903225806
P19835,6,0.005494505494505495,0.1935483870967742
P19838,5,0.004578754578754579,0.16129032258064516
P19875,1,0.0009157509157509158,0.03225806451612903
P19878,4,0.003663003663003663,0.12903225806451613
P19883,2,0.0018315018315018315,0.06451612903225806
P19957,2,0.0018315018315018315,0.06451612903225806
P19971,3,0.0027472527472527475,0.0967741935483871
P20023,3,0.0027472527472527475,0.0967741935483871
P20036,1,0.0009157509157509158,0.03225806451612903
P20061,1,0.0009157509157509158,0.03225806451612903
P20062,6,0.005494505494505495,0.1935483870967742
P20073,1,0.0009157509157509158,0.03225806451612903
P20132,2,0.0018315018315018315,0.06451612903225806
P20138,6,0.005494505494505495,0.1935483870967742
P20142,2,0.0018315018315018315,0.06451612903225806
P20151,2,0.0018315018315018315,0.06451612903225806
P20155,1,0.0009157509157509158,0.03225806451612903
P20160,4,0.003663003663003663,0.12903225806451613
P20226,4,0.003663003663003663,0.12903225806451613
P20231,12,0.01098901098901099,0.3870967741935484
P20248,60,0.054945054945054944,1.0
P20273,3,0.0027472527472527475,0.0967741935483871
P20290,2,0.0018315018315018315,0.06451612903225806
P20292,1,0.0009157509157509158,0.03225806451612903
P20333,2,0.0018315018315018315,0.06451612903225806
P20337,1,0.0009157509157509158,0.03225806451612903
P20338,4,0.003663003663003663,0.12903225806451613
P20339,12,0.01098901098901099,0.3870967741935484
P20340,4,0.003663003663003663,0.12903225806451613
P20366,1,0.0009157509157509158,0.03225806451612903
P20393,2,0.0018315018315018315,0.06451612903225806
P20585,2,0.0018315018315018315,0.06451612903225806
P20591,3,0.0027472527472527475,0.0967741935483871
P20618,13,0.011904761904761904,0.41935483870967744
P20645,1,0.0009157509157509158,0.03225806451612903
P20671,1,0.0009157509157509158,0.03225806451612903
P20700,3,0.0027472527472527475,0.0967741935483871
P20701,29,0.026556776556776556,0.9354838709677419
P20702,1,0.0009157509157509158,0.03225806451612903
P20711,5,0.004578754578754579,0.16129032258064516
P20718,2,0.0018315018315018315,0.06451612903225806
P20749,2,0.0018315018315018315,0.06451612903225806
P20783,4,0.003663003663003663,0.12903225806451613
P20807,2,0.0018315018315018315,0.06451612903225806
P20809,2,0.0018315018315018315,0.06451612903225806
P20813,10,0.009157509157509158,0.3225806451612903
P20815,2,0.0018315018315018315,0.06451612903225806
P20823,2,0.0018315018315018315,0.06451612903225806
P20827,1,0.0009157509157509158,0.03225806451612903
P20839,1,0.0009157509157509158,0.03225806451612903
P20849,5,0.004578754578754579,0.16129032258064516
P20929,1,0.0009157509157509158,0.03225806451612903
P20930,1,0.0009157509157509158,0.03225806451612903
P20933,2,0.0018315018315018315,0.06451612903225806
P20936,10,0.009157509157509158,0.3225806451612903
P20963,2,0.0018315018315018315,0.06451612903225806
P21128,1,0.0009157509157509158,0.03225806451612903
P21333,14,0.01282051282051282,0.45161290322580644
P21359,5,0.004578754578754579,0.16129032258064516
P21397,2,0.0018315018315018315,0.06451612903225806
P21399,1,0.0009157509157509158,0.03225806451612903
P21549,11,0.010073260073260074,0.3548387096774194
P21579,13,0.011904761904761904,0.41935483870967744
P21580,10,0.009157509157509158,0.3225806451612903
P21583,2,0.0018315018315018315,0.06451612903225806
P21589,37,0.03388278388278388,1.0
P21673,10,0.009157509157509158,0.3225806451612903
P21675,28,0.02564102564102564,0.9032258064516129
P21695,6,0.005494505494505495,0.1935483870967742
P21709,2,0.0018315018315018315,0.06451612903225806
P21730,1,0.0009157509157509158,0.03225806451612903
P21731,1,0.0009157509157509158,0.03225806451612903
P21757,1,0.0009157509157509158,0.03225806451612903
P21802,37,0.03388278388278388,1.0
P21817,1,0.0009157509157509158,0.03225806451612903
P21860,3,0.0027472527472527475,0.0967741935483871
P21917,2,0.0018315018315018315,0.06451612903225806
P21926,3,0.0027472527472527475,0.0967741935483871
P21953,23,0.021062271062271064,0.7419354838709677
P21964,11,0.010073260073260074,0.3548387096774194
P21980,5,0.004578754578754579,0.16129032258064516
P22001,1,0.0009157509157509158,0.03225806451612903
P22004,3,0.0027472527472527475,0.0967741935483871
P22033,2,0.0018315018315018315,0.06451612903225806
P22061,2,0.0018315018315018315,0.06451612903225806
P22087,1,0.0009157509157509158,0.03225806451612903
P22102,32,0.029304029304029304,1.0
P22223,14,0.01282051282051282,0.45161290322580644
P22234,2,0.0018315018315018315,0.06451612903225806
P22301,6,0.005494505494505495,0.1935483870967742
P22303,41,0.037545787545787544,1.0
P22304,1,0.0009157509157509158,0.03225806451612903
P22307,1,0.0009157509157509158,0.03225806451612903
P22352,1,0.0009157509157509158,0.03225806451612903
P22362,2,0.0018315018315018315,0.06451612903225806
P22392,7,0.00641025641025641,0.22580645161290322
P22413,1,0.0009157509157509158,0.03225806451612903
P22455,32,0.029304029304029304,1.0
P22557,27,0.024725274725274724,0.8709677419354839
P22607,5,0.004578754578754579,0.16129032258064516
P22626,5,0.004578754578754579,0.16129032258064516
P22670,1,0.0009157509157509158,0.03225806451612903
P22680,2,0.0018315018315018315,0.06451612903225806
P22681,20,0.018315018315018316,0.6451612903225806
P22692,3,0.0027472527472527475,0.0967741935483871
P22735,1,0.0009157509157509158,0.03225806451612903
P22736,13,0.011904761904761904,0.41935483870967744
P22748,9,0.008241758241758242,0.2903225806451613
P22749,1,0.0009157509157509158,0.03225806451612903
P22830,23,0.021062271062271064,0.7419354838709677
P22891,1,0.0009157509157509158,0.03225806451612903
P22894,24,0.02197802197802198,0.7741935483870968
P22897,18,0.016483516483516484,0.5806451612903226
P22914,8,0.007326007326007326,0.25806451612903225
P23025,1,0.0009157509157509158,0.03225806451612903
P23141,8,0.007326007326007326,0.25806451612903225
P23193,1,0.0009157509157509158,0.03225806451612903
P23246,6,0.005494505494505495,0.1935483870967742
P23258,1,0.0009157509157509158,0.03225806451612903
P23280,1,0.0009157509157509158,0.03225806451612903
P23284,3,0.0027472527472527475,0.0967741935483871
P23297,1,0.0009157509157509158,0.03225806451612903
P23368,9,0.008241758241758242,0.2903225806451613
P23378,3,0.0027472527472527475,0.0967741935483871
P23381,8,0.007326007326007326,0.25806451612903225
P23435,1,0.0009157509157509158,0.03225806451612903
P23443,10,0.009157509157509158,0.3225806451612903
P23458,45,0.04120879120879121,1.0
P23467,12,0.01098901098901099,0.3870967741935484
P23468,3,0.0027472527472527475,0.0967741935483871
P23469,3,0.0027472527472527475,0.0967741935483871
P23470,17,0.015567765567765568,0.5483870967741935
P23471,3,0.0027472527472527475,0.0967741935483871
P23497,117,0.10714285714285714,1.0
P23508,1,0.0009157509157509158,0.03225806451612903
P23510,1,0.0009157509157509158,0.03225806451612903
P23511,6,0.005494505494505495,0.1935483870967742
P23526,4,0.003663003663003663,0.12903225806451613
P23528,1,0.0009157509157509158,0.03225806451612903
P23560,1,0.0009157509157509158,0.03225806451612903
P23582,1,0.0009157509157509158,0.03225806451612903
P23677,16,0.014652014652014652,0.5161290322580645
P23743,1,0.0009157509157509158,0.03225806451612903
P23760,1,0.0009157509157509158,0.03225806451612903
P23771,1,0.0009157509157509158,0.03225806451612903
P23919,21,0.019230769230769232,0.6774193548387096
P23921,4,0.003663003663003663,0.12903225806451613
P23945,1,0.0009157509157509158,0.03225806451612903
P23946,40,0.03663003663003663,1.0
P24043,1,0.0009157509157509158,0.03225806451612903
P24071,1,0.0009157509157509158,0.03225806451612903
P24158,1,0.0009157509157509158,0.03225806451612903
P24385,4,0.003663003663003663,0.12903225806451613
P24394,1,0.0009157509157509158,0.03225806451612903
P24462,1,0.0009157509157509158,0.03225806451612903
P24468,1,0.0009157509157509158,0.03225806451612903
P24530,3,0.0027472527472527475,0.0967741935483871
P24534,1,0.0009157509157509158,0.03225806451612903
P24588,2,0.0018315018315018315,0.06451612903225806
P24593,1,0.0009157509157509158,0.03225806451612903
P24666,16,0.014652014652014652,0.5161290322580645
P24723,2,0.0018315018315018315,0.06451612903225806
P24752,7,0.00641025641025641,0.22580645161290322
P24821,17,0.015567765567765568,0.5483870967741935
P24855,1,0.0009157509157509158,0.03225806451612903
P24863,20,0.018315018315018316,0.6451612903225806
P24864,9,0.008241758241758242,0.2903225806451613
P24928,15,0.013736263736263736,0.4838709677419355
P24941,403,0.36904761904761907,1.0
P25025,1,0.0009157509157509158,0.03225806451612903
P25054,22,0.020146520146520148,0.7096774193548387
P25098,5,0.004578754578754579,0.16129032258064516
P25103,2,0.0018315018315018315,0.06451612903225806
P25106,1,0.0009157509157509158,0.03225806451612903
P25116,5,0.004578754578754579,0.16129032258064516
P25189,1,0.0009157509157509158,0.03225806451612903
P25208,8,0.007326007326007326,0.25806451612903225
P25311,3,0.0027472527472527475,0.0967741935483871
P25325,2,0.0018315018315018315,0.06451612903225806
P25440,133,0.12179487179487179,1.0
P25445,3,0.0027472527472527475,0.0967741935483871
P25490,1,0.0009157509157509158,0.03225806451612903
P25685,3,0.0027472527472527475,0.0967741935483871
P25774,56,0.05128205128205128,1.0
P25786,12,0.01098901098901099,0.3870967741935484
P25787,12,0.01098901098901099,0.3870967741935484
P25788,12,0.01098901098901099,0.3870967741935484
P25789,12,0.01098901098901099,0.3870967741935484
P25791,1,0.0009157509157509158,0.03225806451612903
P25815,2,0.0018315018315018315,0.06451612903225806
P25942,3,0.0027472527472527475,0.0967741935483871
P25963,2,0.0018315018315018315,0.06451612903225806
P26010,1,0.0009157509157509158,0.03225806451612903
P26022,1,0.0009157509157509158,0.03225806451612903
P26038,3,0.0027472527472527475,0.0967741935483871
P26045,11,0.010073260073260074,0.3548387096774194
P26196,7,0.00641025641025641,0.22580645161290322
P26232,1,0.0009157509157509158,0.03225806451612903
P26358,8,0.007326007326007326,0.25806451612903225
P26367,1,0.0009157509157509158,0.03225806451612903
P26368,26,0.023809523809523808,0.8387096774193549
P26378,2,0.0018315018315018315,0.06451612903225806
P26441,1,0.0009157509157509158,0.03225806451612903
P26447,11,0.010073260073260074,0.3548387096774194
P26599,2,0.0018315018315018315,0.06451612903225806
P26639,2,0.0018315018315018315,0.06451612903225806
P26641,2,0.0018315018315018315,0.06451612903225806
P26651,1,0.0009157509157509158,0.03225806451612903
P26678,2,0.0018315018315018315,0.06451612903225806
P26715,1,0.0009157509157509158,0.03225806451612903
P26718,7,0.00641025641025641,0.22580645161290322
